tweetid,link,source,retweet_count,tweet_type,user_id
1600739685994987520,https://twitter.com/serahluhdah/statuses/1600739685994987520,Twitter for Android,1341,retweet,1064620886689439744
1600739671671476224,https://twitter.com/egajulae/statuses/1600739671671476224,Twitter for iPhone,0,reply,199545589
1600739664205582340,https://twitter.com/nasir1_trg/statuses/1600739664205582340,Twitter Web App,52,retweet,896544032
1600739661441556482,https://twitter.com/tar_aans/statuses/1600739661441556482,Twitter for iPhone,0,original,485524983
1600739653883248643,https://twitter.com/AdityaSani/statuses/1600739653883248643,Jetpack.com,0,original,18664149
1600739649731067904,https://twitter.com/Nayyhwang/statuses/1600739649731067904,Twitter for Android,1341,retweet,1393199480954966016
1600739648300457984,https://twitter.com/najwa6_trg/statuses/1600739648300457984,Twitter Web App,141,retweet,702254162
1600739645486116864,https://twitter.com/minjaexikers/statuses/1600739645486116864,Twitter for Android,0,reply,1583363305384869889
1600739638250872833,https://twitter.com/ahmadkuuuuuu/statuses/1600739638250872833,Twitter Web App,0,original,1544728883169095680
1600739629728153602,https://twitter.com/briefdotid/statuses/1600739629728153602,Jetpack.com,0,original,980018905904136193
1600739618852593664,https://twitter.com/arkaisyoon/statuses/1600739618852593664,Twitter for Android,0,original,1344276472991629312
1600739588582305792,https://twitter.com/via_hermanto/statuses/1600739588582305792,Twitter Web App,0,original,1593905873910640640
1600739579354841088,https://twitter.com/EmilSigit/statuses/1600739579354841088,Twitter Web App,17,retweet,1569594823329587203
1600739578708897792,https://twitter.com/coklelat/statuses/1600739578708897792,Twitter for Android,673,retweet,981713980199649280
1600739574283587585,https://twitter.com/RianaShenna/statuses/1600739574283587585,Twitter Web App,0,original,1539266079070965761
1600739559913857024,https://twitter.com/matfadzil1/statuses/1600739559913857024,Twitter Web App,14,retweet,1071702954
1600739557359878144,https://twitter.com/pal_stepper/statuses/1600739557359878144,Twitter for Android,461,retweet,440524838
1600739542293569537,https://twitter.com/najwa6_trg/statuses/1600739542293569537,Twitter Web App,52,retweet,702254162
1600739528188522496,https://twitter.com/DecembeRain97/statuses/1600739528188522496,Twitter for Android,0,quote,146824867
1600739523834843136,https://twitter.com/Listy9021/statuses/1600739523834843136,Twitter for Android,14,retweet,1272494372513148928
1600739507841601538,https://twitter.com/andikawxyz/statuses/1600739507841601538,Twitter for Android,619,retweet,1096974395623432192
1600739505325035520,https://twitter.com/JokoSut22826110/statuses/1600739505325035520,Twitter for Android,22,retweet,1308729693642715137
1600739494030106625,https://twitter.com/sirsullyvan/statuses/1600739494030106625,Twitter for Android,619,retweet,1166298376767324160
1600739487721861120,https://twitter.com/Simpangan2024/statuses/1600739487721861120,Twitter for Android,45,retweet,794914491548827648
1600739485956083712,https://twitter.com/kalla_jengking/statuses/1600739485956083712,Twitter for Android,0,reply,1300320506629906432
1600739465571418112,https://twitter.com/kalla_jengking/statuses/1600739465571418112,Twitter for Android,0,original,1300320506629906432
1600739464434765824,https://twitter.com/sekaryoyoh975/statuses/1600739464434765824,Twitter for Android,11612,retweet,1562302214634602496
1600739463424278528,https://twitter.com/siagiansulben/statuses/1600739463424278528,Twitter for Android,0,original,576298044
1600739463331577856,https://twitter.com/waejinja/statuses/1600739463331577856,Twitter Web App,619,retweet,1507514240403353601
1600739461175734272,https://twitter.com/JSSDXX/statuses/1600739461175734272,Twitter for Android,1,retweet,1574973421
1600739452753690624,https://twitter.com/inewsdotid/statuses/1600739452753690624,TweetDeck,0,original,944180887171743745
1600739435489873920,https://twitter.com/fitriannisamrd/statuses/1600739435489873920,Twitter Web App,7,retweet,1420946307653398533
1600739435209162752,https://twitter.com/americasunn/statuses/1600739435209162752,Twitter for Android,0,original,1402998549973934089
1600739428020158464,https://twitter.com/mitskic/statuses/1600739428020158464,Twitter for iPhone,619,retweet,1187706694966464512
1600739409288376320,https://twitter.com/OrlandoZack2/statuses/1600739409288376320,Twitter for Android,0,original,1599383886324445196
1600739385896742918,https://twitter.com/annicted/statuses/1600739385896742918,Twitter for Android,11612,retweet,219267326
1600739385166925825,https://twitter.com/ima1nao1/statuses/1600739385166925825,Twitter for Android,14,retweet,379090233
1600739384893939713,https://twitter.com/WulandariZyva/statuses/1600739384893939713,Twitter Web App,0,original,1539258866244153344
1600739363784396800,https://twitter.com/ima1nao1/statuses/1600739363784396800,Twitter for Android,15,retweet,379090233
1600739362651910144,https://twitter.com/Spirit202411/statuses/1600739362651910144,Twitter for Android,38,retweet,1590352757101572097
1600739356599517184,https://twitter.com/snowangja/statuses/1600739356599517184,Twitter for Android,619,retweet,222376705
1600739354309054466,https://twitter.com/annedyaNADYA/statuses/1600739354309054466,Twitter for Android,38,retweet,127531036
1600739340954411009,https://twitter.com/henderykayang/statuses/1600739340954411009,Twitter for Android,0,original,1283238574909882368
1600739326156906497,https://twitter.com/GriZz_newZ/statuses/1600739326156906497,Twitter for Android,3,retweet,1513055806412926980
1600739314505502721,https://twitter.com/hamdi7207/statuses/1600739314505502721,Twitter Web App,7,retweet,1378802210
1600739314220306433,https://twitter.com/hayatijtt/statuses/1600739314220306433,Twitter Web App,7,retweet,1265836453
1600739313897312258,https://twitter.com/azaharkarsin/statuses/1600739313897312258,Twitter Web App,7,retweet,561214560
1600739308365045760,https://twitter.com/SABARIAH0/statuses/1600739308365045760,Twitter Web App,7,retweet,1211101706
1600739307282911237,https://twitter.com/ekafebris1/statuses/1600739307282911237,Twitter for Android,53,retweet,1523608588262211586
1600739300835962880,https://twitter.com/fhatin4981/statuses/1600739300835962880,Twitter Web App,7,retweet,1554460771
1600739300475535360,https://twitter.com/fahizanjtt/statuses/1600739300475535360,Twitter Web App,7,retweet,1227045686
1600739288928296961,https://twitter.com/muhamadddddi/statuses/1600739288928296961,Twitter Web App,0,original,1544729737741750274
1600739282314227713,https://twitter.com/abuibrahim_aziz/statuses/1600739282314227713,Twitter for Android,0,reply,2230018859
1600739275330686977,https://twitter.com/lalalolipoh/statuses/1600739275330686977,Twitter for iPhone,0,original,1292343650203000833
1600739273162260480,https://twitter.com/dbyxraa/statuses/1600739273162260480,Twitter for Android,7,original,1563135583291346944
1600739271127994369,https://twitter.com/Kacang_ljo/statuses/1600739271127994369,Twitter for Android,0,reply,943094671
1600739269630656512,https://twitter.com/annedyaNADYA/statuses/1600739269630656512,Twitter for Android,11612,retweet,127531036
1600739254417563648,https://twitter.com/gyuramxkaji/statuses/1600739254417563648,Twitter for Android,45,retweet,1592465675225772037
1600739241733914624,https://twitter.com/ilham1607/statuses/1600739241733914624,Twitter for Android,461,retweet,1431845095930613761
1600739233299562496,https://twitter.com/RukmandaKaryadi/statuses/1600739233299562496,Twitter for Android,0,reply,1574767196047560704
1600739223623307265,https://twitter.com/Kyle53428326/statuses/1600739223623307265,Twitter Web App,0,original,1591936869473914883
1600739220083322880,https://twitter.com/vsdini/statuses/1600739220083322880,Twitter for Android,2976,retweet,218088086
1600739208900984832,https://twitter.com/eradotid/statuses/1600739208900984832,Era.ID,0,original,903229236051247104
1600739178685554688,https://twitter.com/wanetabaek/statuses/1600739178685554688,Twitter for Android,0,original,1229053379143294977
1600739178601336833,https://twitter.com/XaniaYulianti/statuses/1600739178601336833,Twitter Web App,0,original,1539256592834916357
1600739158225432576,https://twitter.com/antasa96/statuses/1600739158225432576,Twitter for Android,19,retweet,1451296650
1600739150046859266,https://twitter.com/faqihul_husna/statuses/1600739150046859266,Twitter for Android,11612,retweet,901337275
1600739149421608966,https://twitter.com/WarasBareng/statuses/1600739149421608966,IFTTT,0,original,2214606110
1600739147462762496,https://twitter.com/WarasBareng/statuses/1600739147462762496,IFTTT,0,original,2214606110
1600739129989378048,https://twitter.com/Mycity_co_id/statuses/1600739129989378048,Twitter Web App,0,original,1365599502510395396
1600739128412639233,https://twitter.com/RandyPr16213115/statuses/1600739128412639233,Twitter for Android,8,retweet,1491995422403198980
1600739103309381632,https://twitter.com/faisfprasetyo/statuses/1600739103309381632,Twitter for Android,0,original,2498135762
1600739101203783680,https://twitter.com/QYasni/statuses/1600739101203783680,Twitter Web App,1259,retweet,1600738732709007360
1600739100603998208,https://twitter.com/C_Ren17/statuses/1600739100603998208,Twitter for Android,0,reply,1335824524118376449
1600739096481398784,https://twitter.com/Chi56251802/statuses/1600739096481398784,Twitter Web App,0,original,1591938721808531458
1600739092584878081,https://twitter.com/Azriia09/statuses/1600739092584878081,Twitter for iPhone,0,original,2996717984
1600739072414167040,https://twitter.com/drgnhills/statuses/1600739072414167040,Twitter for Android,0,original,1596165058366963713
1600739063623208961,https://twitter.com/MbahKarma/statuses/1600739063623208961,Twitter for Android,147,retweet,1462334512487038981
1600739050008477696,https://twitter.com/TriSastri/statuses/1600739050008477696,Twitter Web App,0,original,1542773465232842752
1600739042249052160,https://twitter.com/therealstrd/statuses/1600739042249052160,Twitter for Android,0,reply,971913180359217153
1600739041254969345,https://twitter.com/GwinMakarov/statuses/1600739041254969345,Twitter for Android,0,original,1070399687335673856
1600739037085863941,https://twitter.com/thvmbul/statuses/1600739037085863941,Twitter for Android,0,original,1277460829638545409
1600739030135894016,https://twitter.com/QYasni/statuses/1600739030135894016,Twitter Web App,11371,retweet,1600738732709007360
1600739023706034178,https://twitter.com/SeretYoyo/statuses/1600739023706034178,Twitter Web App,619,retweet,1299236103489085441
1600738986452221953,https://twitter.com/VWidhiani/statuses/1600738986452221953,Twitter Web App,0,original,1539253077726879747
1600738983239380993,https://twitter.com/Eleonor64781861/statuses/1600738983239380993,Twitter Web App,0,original,1591936845847400449
1600738970047893506,https://twitter.com/AhmadMuhdi5/statuses/1600738970047893506,Twitter Web App,619,retweet,1257058752
1600738962666295296,https://twitter.com/wadhiutomo/statuses/1600738962666295296,Twitter Web App,0,original,1419629446848409604
1600738956718403584,https://twitter.com/medcom_id/statuses/1600738956718403584,Twitter for Android,14,retweet,902837643024539651
1600738944802775040,https://twitter.com/ocean_boiii/statuses/1600738944802775040,Twitter for Android,0,original,1516832020953178113
1600738944433684480,https://twitter.com/muhtadin_i/statuses/1600738944433684480,Twitter for Android,38,retweet,1389471215476117505
1600738930978361344,https://twitter.com/jackmedia/statuses/1600738930978361344,Twitter for Android,18,retweet,22113951
1600738929149620224,https://twitter.com/novitrimayang24/statuses/1600738929149620224,Twitter for Android,619,retweet,2327436876
1600738899726594049,https://twitter.com/nasir1_trg/statuses/1600738899726594049,Twitter Web App,141,retweet,896544032
1600738898157928449,https://twitter.com/rahmi1027/statuses/1600738898157928449,Twitter for Android,19,retweet,4555054610
1600738893166710786,https://twitter.com/oswaldoosfredo/statuses/1600738893166710786,Twitter for iPhone,0,original,135939249
1600738891106877443,https://twitter.com/azkashopcimahi/statuses/1600738891106877443,Twitter for Android,0,reply,1308287365807370241
1600738884530614272,https://twitter.com/Carlee05731041/statuses/1600738884530614272,Twitter Web App,0,original,1591931338185113600
1600738879103201280,https://twitter.com/blacknidji/statuses/1600738879103201280,Twitter for Android,1878,retweet,48454195
1600738870613508097,https://twitter.com/nodtedddd/statuses/1600738870613508097,Twitter for Android,1341,retweet,1294833191505686529
1600738858861498368,https://twitter.com/jackmedia/statuses/1600738858861498368,Twitter for Android,45,retweet,22113951
1600738857682886657,https://twitter.com/RegistrasiL/statuses/1600738857682886657,Twitter for Android,217,retweet,1507304253672472579
1600738853157212160,https://twitter.com/KompasTV/statuses/1600738853157212160,Twitter Media Studio,0,original,71436318
1600738846873767936,https://twitter.com/republikaonline/statuses/1600738846873767936,roltweet,0,original,22126902
1600738842339729408,https://twitter.com/AnggaBryanto/statuses/1600738842339729408,Twitter Web App,0,reply,1326343221836869633
1600738825307029504,https://twitter.com/haekbaek/statuses/1600738825307029504,Twitter for Android,1779,retweet,297794846
1600738818495500289,https://twitter.com/adistikirana/statuses/1600738818495500289,Twitter for Android,0,original,72285179
1600738813495894016,https://twitter.com/cemanikantil/statuses/1600738813495894016,Twitter for Android,0,reply,38708610
1600738804788170752,https://twitter.com/majlud/statuses/1600738804788170752,Twitter for Android,38,retweet,1122168888156770304
1600738800145412097,https://twitter.com/two_colour/statuses/1600738800145412097,Twitter for Android,0,original,1234467764670066693
1600738788028055553,https://twitter.com/trivaniaa/statuses/1600738788028055553,Twitter Web App,0,original,1539251239447314433
1600738785020764160,https://twitter.com/Yurikausparian1/statuses/1600738785020764160,Twitter for iPhone,17,retweet,1571354990324903936
1600738766129270784,https://twitter.com/petabencana/statuses/1600738766129270784,PetaJakarta.org,0,reply,2276880895
1600738765919899649,https://twitter.com/michan_oripedes/statuses/1600738765919899649,Twitter for Android,0,original,1241918059
1600738762090086400,https://twitter.com/mang_odonz/statuses/1600738762090086400,Twitter for Android,24,retweet,1513701377607827456
1600738756365254658,https://twitter.com/Berliannew/statuses/1600738756365254658,Twitter for Android,16,retweet,349322203
1600738751944151040,https://twitter.com/gisel25517315/statuses/1600738751944151040,Twitter for Android,0,original,1596661256903045120
1600738747485913088,https://twitter.com/keraktelorkecap/statuses/1600738747485913088,Twitter for iPhone,619,retweet,1215985825818669060
1600738745246187520,https://twitter.com/Mitsue13344559/statuses/1600738745246187520,Twitter Web App,0,original,1591933239580581888
1600738742847049728,https://twitter.com/nightofasea/statuses/1600738742847049728,Twitter for Android,0,reply,1470673653004050432
1600738736777883650,https://twitter.com/dondona888/statuses/1600738736777883650,Twitter for Android,13,retweet,1593263276582146049
1600738726430535685,https://twitter.com/T41757071Tirta/statuses/1600738726430535685,Twitter for Android,133,retweet,1478520601715216386
1600738721845760000,https://twitter.com/dwiaayl/statuses/1600738721845760000,Twitter for iPhone,0,original,1164772236378570755
1600738716456484864,https://twitter.com/AGalafi/statuses/1600738716456484864,Twitter for Android,11612,retweet,1567483159390076928
1600738694712827910,https://twitter.com/dsfajaru/statuses/1600738694712827910,Twitter for Android,619,retweet,3182362836
1600738689147338752,https://twitter.com/BpbdPemalang/statuses/1600738689147338752,Instagram,0,original,2853774308
1600738680527691776,https://twitter.com/heraldindo/statuses/1600738680527691776,Jetpack.com,0,original,1453173401342779395
1600738668901113858,https://twitter.com/renaversa/statuses/1600738668901113858,Twitter for iPhone,619,retweet,2978170094
1600738661678489600,https://twitter.com/gisel25517315/statuses/1600738661678489600,Twitter for Android,0,original,1596661256903045120
1600738631702179842,https://twitter.com/inidisdis/statuses/1600738631702179842,Twitter for iPhone,0,reply,1320913662408683520
1600738612253188096,https://twitter.com/kaki90100278/statuses/1600738612253188096,Twitter for Android,24,retweet,1550542916590108672
1600738608675110913,https://twitter.com/C_Ren17/statuses/1600738608675110913,Twitter for Android,0,reply,1335824524118376449
1600738605688713217,https://twitter.com/TanisaUtami/statuses/1600738605688713217,Twitter Web App,0,original,1539229675012075527
1600738602795040768,https://twitter.com/galuhfujiawaan/statuses/1600738602795040768,Twitter Web App,0,original,1558025856441655296
1600738595446611968,https://twitter.com/kaki90100278/statuses/1600738595446611968,Twitter for Android,13,retweet,1550542916590108672
1600738583979364353,https://twitter.com/pooryyi/statuses/1600738583979364353,Twitter for Android,3,retweet,1167844419912880128
1600738571438415873,https://twitter.com/AMuhakek/statuses/1600738571438415873,Twitter Web App,0,original,1544728069289943040
1600738570184314881,https://twitter.com/daitsooki/statuses/1600738570184314881,Twitter for iPhone,0,original,1108606836326825984
1600738567860367361,https://twitter.com/muyaahu/statuses/1600738567860367361,Twitter for iPhone,20,retweet,1585501592299503616
1600738566723997696,https://twitter.com/balikmaningku/statuses/1600738566723997696,Twitter for Android,18,retweet,1567303457652228098
1600738554942222336,https://twitter.com/sptksm/statuses/1600738554942222336,Twitter for Android,0,original,1072367233035251717
1600738552413065216,https://twitter.com/kaki90100278/statuses/1600738552413065216,Twitter for Android,30,retweet,1550542916590108672
1600738536663416832,https://twitter.com/sakurakmst/statuses/1600738536663416832,Twitter for iPhone,17,retweet,1565331517332930561
1600738520012062721,https://twitter.com/pop0yyi/statuses/1600738520012062721,Twitter for Android,3,retweet,1338468831044358149
1600738519529697280,https://twitter.com/HaryFe1/statuses/1600738519529697280,Twitter Web App,90,retweet,1131847027615158272
1600738507810828288,https://twitter.com/wiiwwidhy/statuses/1600738507810828288,Twitter for iPhone,619,retweet,344534997
1600738502714327040,https://twitter.com/JessicaCanez11/statuses/1600738502714327040,Twitter Web App,0,original,1594262229423005696
1600738502370820096,https://twitter.com/June_dya77/statuses/1600738502370820096,Twitter for Android,3,retweet,1264562453565698051
1600738482204598272,https://twitter.com/vioque45/statuses/1600738482204598272,Twitter for Android,45,retweet,1527935273019256832
1600738478198661120,https://twitter.com/ZarenAbi/statuses/1600738478198661120,Twitter for Android,10,retweet,1599590216393580544
1600738477368565761,https://twitter.com/k1_fajar/statuses/1600738477368565761,Twitter for Android,0,reply,1548726917460676609
1600738465725173761,https://twitter.com/liputan6dotcom/statuses/1600738465725173761,dlvr.it,0,original,47596019
1600738455029702656,https://twitter.com/vollstaria/statuses/1600738455029702656,Twitter for Android,0,reply,1373654101985165323
1600738453138071558,https://twitter.com/honerstly/statuses/1600738453138071558,Twitter for Android,619,retweet,2494232581
1600738446628519937,https://twitter.com/riyadisugeng167/statuses/1600738446628519937,Twitter for Android,3,retweet,1310491734086877184
1600738443528933376,https://twitter.com/Revenge00810455/statuses/1600738443528933376,Twitter for Android,3,original,1213931120737153024
1600738429071155202,https://twitter.com/Senohaji_Hp0911/statuses/1600738429071155202,Twitter for Android,4,retweet,759075142546755584
1600738423694057472,https://twitter.com/AdeMemed3/statuses/1600738423694057472,Twitter for Android,45,retweet,1524066193975390208
1600738418207907840,https://twitter.com/Christi34357985/statuses/1600738418207907840,Twitter Web App,0,original,1594211231061413888
1600738415167012865,https://twitter.com/DyahMaya8/statuses/1600738415167012865,Twitter for Android,14,retweet,1600655915379994625
1600738411845128192,https://twitter.com/prtm_69/statuses/1600738411845128192,Twitter for Android,0,original,1508811169636786196
1600738400281427968,https://twitter.com/_pijat_pria/statuses/1600738400281427968,Twitter for Android,7,retweet,1579766342689099776
1600738393889337344,https://twitter.com/Nia_dubai/statuses/1600738393889337344,Twitter for Android,0,reply,1579821004506992641
1600738389665669121,https://twitter.com/MariaSo77309552/statuses/1600738389665669121,Twitter Web App,0,original,1594249777377484801
1600738381188980737,https://twitter.com/PreciousSJHwan/statuses/1600738381188980737,Twitter for Android,0,reply,1179554903120760832
1600738378877915136,https://twitter.com/ratnasafiraaaa/statuses/1600738378877915136,Twitter Web App,0,original,1539227389615808524
1600738367632646144,https://twitter.com/Ireng_Maulana45/statuses/1600738367632646144,Twitter for Android,0,reply,3091791582
1600738366706036736,https://twitter.com/wowrfd/statuses/1600738366706036736,Twitter for iPhone,619,retweet,163374677
1600738351249858561,https://twitter.com/EMSC/statuses/1600738351249858561,emsc-csem,0,original,2449645080
1600738351199715329,https://twitter.com/aozoree/statuses/1600738351199715329,Twitter for Android,0,reply,1504442691190685701
1600738347156066304,https://twitter.com/Ireng_Maulana45/statuses/1600738347156066304,Twitter for Android,0,original,3091791582
1600738338595827715,https://twitter.com/bnynnynana/statuses/1600738338595827715,Twitter for Android,107,retweet,1524224445115551744
1600738336830001153,https://twitter.com/riyadisugeng167/statuses/1600738336830001153,Twitter for Android,6,retweet,1310491734086877184
1600738330253352960,https://twitter.com/jianneia/statuses/1600738330253352960,Twitter for Android,320,retweet,1522201792418885635
1600738324297097222,https://twitter.com/sjbangxx/statuses/1600738324297097222,Twitter for Android,1779,retweet,2322266335
1600738319423352832,https://twitter.com/ibnu_adammm/statuses/1600738319423352832,Twitter for Android,0,reply,988247196213497856
1600738319255867393,https://twitter.com/riyadisugeng167/statuses/1600738319255867393,Twitter for Android,5,retweet,1310491734086877184
1600738299068715008,https://twitter.com/meuniseuhah/statuses/1600738299068715008,Twitter for Android,0,reply,1298569134985289728
1600738297781059585,https://twitter.com/chochotnya/statuses/1600738297781059585,Twitter for Android,18,retweet,1494288990349914114
1600738296975355904,https://twitter.com/suqirdward/statuses/1600738296975355904,Twitter for Android,0,reply,1366256804
1600738292588482560,https://twitter.com/citrinemedlar/statuses/1600738292588482560,Twitter for iPhone,0,original,1489743307958001664
1600738287110434817,https://twitter.com/sibudipaksoy/statuses/1600738287110434817,Twitter Web App,619,retweet,893462740198506496
1600738286565457920,https://twitter.com/ima1nao1/statuses/1600738286565457920,Twitter for Android,55,retweet,379090233
1600738274389041152,https://twitter.com/darimi_ahmad/statuses/1600738274389041152,Twitter Web App,0,original,1544727104385732608
1600738273663799296,https://twitter.com/ima1nao1/statuses/1600738273663799296,Twitter for Android,10,retweet,379090233
1600738270920339457,https://twitter.com/SadikGalib/statuses/1600738270920339457,Twitter Web App,18,retweet,2290865546
1600738270522249218,https://twitter.com/AmberRo34674326/statuses/1600738270522249218,Twitter Web App,0,original,1594251493535686656
1600738268164722688,https://twitter.com/labibahich/statuses/1600738268164722688,Twitter for iPhone,0,reply,1944038322
1600738261957509120,https://twitter.com/petabencana/statuses/1600738261957509120,PetaJakarta.org,0,reply,2276880895
1600738260577550336,https://twitter.com/urrprecious_/statuses/1600738260577550336,Twitter for Android,0,reply,1563300982385410048
1600738257175994370,https://twitter.com/chochotnya/statuses/1600738257175994370,Twitter for Android,45,retweet,1494288990349914114
1600738248443461632,https://twitter.com/SIDIN469726911/statuses/1600738248443461632,Twitter for Android,9,retweet,1600706684875571200
1600738247256453120,https://twitter.com/ryonjinchan/statuses/1600738247256453120,Twitter Web App,168,retweet,1568081314620002305
1600738242785001472,https://twitter.com/malikul100/statuses/1600738242785001472,Twitter for Android,19,retweet,1278115982649655298
1600738237215305729,https://twitter.com/_ariskaf/statuses/1600738237215305729,Twitter Web App,619,retweet,3149065705
1600738219397509120,https://twitter.com/_killerxwhale_/statuses/1600738219397509120,Twitter for iPhone,619,retweet,2222178578
1600738217635983360,https://twitter.com/AmandaR55328721/statuses/1600738217635983360,Twitter Web App,0,original,1594245922724380673
1600738211424190464,https://twitter.com/BilalIbnRabbah/statuses/1600738211424190464,Twitter for Android,5,retweet,1293340608375922688
1600738200720330752,https://twitter.com/cacastrash/statuses/1600738200720330752,Twitter for Android,619,retweet,1446367727715696641
1600738179358904321,https://twitter.com/Terkocok/statuses/1600738179358904321,Jetpack.com,0,original,941400343199465472
1600738176603078658,https://twitter.com/finetojae/statuses/1600738176603078658,Twitter for iPad,619,retweet,1102491969853374465
1600738175315345413,https://twitter.com/sherlyrenataa/statuses/1600738175315345413,Twitter Web App,0,original,1539221589786775552
1600738170605555712,https://twitter.com/jjkeslyaa/statuses/1600738170605555712,Twitter for Android,673,retweet,1387077042202574852
1600738167698907136,https://twitter.com/alfatnaufin/statuses/1600738167698907136,Twitter for Android,619,retweet,480312212
1600738166268645377,https://twitter.com/baby_alien28/statuses/1600738166268645377,Twitter for Android,619,retweet,1120354080465903617
1600738159926554625,https://twitter.com/yrierl_/statuses/1600738159926554625,Twitter Web App,0,original,1252532239994286081
1600738141912322049,https://twitter.com/BunnyCitizenD/statuses/1600738141912322049,Twitter for Android,619,retweet,1156393413547184130
1600738133976309760,https://twitter.com/MPutraPerdana57/statuses/1600738133976309760,Twitter for Android,7,retweet,1110703176
1600738133879857152,https://twitter.com/DrewRaffael/statuses/1600738133879857152,Twitter Web App,619,retweet,1288312607078719488
1600738109284503552,https://twitter.com/WARFARESYSTEM/statuses/1600738109284503552,Twitter for Android,11,retweet,943005469479616512
1600738098970705920,https://twitter.com/ahmadfaaaaaa/statuses/1600738098970705920,Twitter Web App,0,original,1544726199221399552
1600738092520189952,https://twitter.com/Angga_K_P/statuses/1600738092520189952,Twitter for Android,14,retweet,229695569
1600738049713115139,https://twitter.com/experimental24/statuses/1600738049713115139,Twitter for Android,0,reply,1176470013928042497
1600738039323848704,https://twitter.com/VeldaGoodwin6/statuses/1600738039323848704,Twitter Web App,1,retweet,1584689899151757312
1600738035364433925,https://twitter.com/yolaseptika/statuses/1600738035364433925,Twitter for Android,619,retweet,479404214
1600738013264326656,https://twitter.com/GBrielHan/statuses/1600738013264326656,Twitter for Android,11371,retweet,1588367933150937088
1600737998122807296,https://twitter.com/jokowiyoto22/statuses/1600737998122807296,Twitter for Android,262,retweet,1586615612779859968
1600737961737261056,https://twitter.com/alealejeluk/statuses/1600737961737261056,Twitter for Android,0,original,866695644001386497
1600737961418817537,https://twitter.com/rizalhadi_25/statuses/1600737961418817537,Twitter Web App,11612,retweet,1562373051043692544
1600737959463948288,https://twitter.com/eon0108/statuses/1600737959463948288,Twitter for Android,45,retweet,3743521452
1600737958583115776,https://twitter.com/Sukoharjo_News/statuses/1600737958583115776,Twitter Web App,0,original,933979856898965505
1600737929495597059,https://twitter.com/NuNu1412/statuses/1600737929495597059,Twitter for Android,619,retweet,65211077
1600737927537258504,https://twitter.com/hanifahmirzha/statuses/1600737927537258504,Twitter Web App,0,original,937969947749130241
1600737925150363649,https://twitter.com/hafiszi_89/statuses/1600737925150363649,Twitter Web App,13,retweet,1023331916
1600737891998896129,https://twitter.com/AmaliaCandraya1/statuses/1600737891998896129,Twitter for Android,1,retweet,1135496208808419328
1600737881496375297,https://twitter.com/pengabdirakyat/statuses/1600737881496375297,Twitter for Android,0,reply,153715389
1600737877410734080,https://twitter.com/haiayem/statuses/1600737877410734080,Twitter for Android,619,retweet,1180683450753224705
1600737872038211584,https://twitter.com/ZeroSiapasaya/statuses/1600737872038211584,Twitter for Android,1,retweet,761454451768987648
1600737866828509186,https://twitter.com/leechan_din17/statuses/1600737866828509186,Twitter for Android,130,retweet,996704613427433472
1600737862751703042,https://twitter.com/SadikGalib/statuses/1600737862751703042,Twitter Web App,45,retweet,2290865546
1600737858691948544,https://twitter.com/ima1nao1/statuses/1600737858691948544,Twitter for Android,19,retweet,379090233
1600737835002494981,https://twitter.com/winalways99/statuses/1600737835002494981,Twitter for Android,4,retweet,1529671382363017216
1600737834067165184,https://twitter.com/ima1nao1/statuses/1600737834067165184,Twitter for Android,10,retweet,379090233
1600737827872182272,https://twitter.com/O2SCYSH/statuses/1600737827872182272,Twitter for Android,0,original,1357602359581364225
1600737823946342401,https://twitter.com/DaniDoni__/statuses/1600737823946342401,Twitter for Android,0,original,1568252908193419267
1600737816706969601,https://twitter.com/bukanwitch/statuses/1600737816706969601,Twitter for iPhone,619,retweet,1934530608
1600737810117693440,https://twitter.com/ima1nao1/statuses/1600737810117693440,Twitter for Android,30,retweet,379090233
1600737809345961984,https://twitter.com/sun_shet17/statuses/1600737809345961984,Twitter for Android,14,retweet,1595637640094941185
1600737807102013441,https://twitter.com/eelezha/statuses/1600737807102013441,Twitter for Android,1,retweet,276424408
1600737800282079233,https://twitter.com/unpraditable/statuses/1600737800282079233,Twitter for Android,53,quote,194617008
1600737791042023424,https://twitter.com/prettydaegal/statuses/1600737791042023424,Twitter for Android,0,original,1489901422959546368
1600737790609616896,https://twitter.com/UPakihudin/statuses/1600737790609616896,Twitter for Android,6,retweet,1491629964411957250
1600737788663844864,https://twitter.com/ahmadihhhhhhhh/statuses/1600737788663844864,Twitter Web App,0,original,1544704229604196352
1600737787388403712,https://twitter.com/candrakepri/statuses/1600737787388403712,Twitter for iPhone,0,original,125666013
1600737785849094145,https://twitter.com/subroto_aldo/statuses/1600737785849094145,Twitter for iPhone,45,retweet,1258026281486057476
1600737780812107777,https://twitter.com/pusparatnasarii/statuses/1600737780812107777,Twitter Web App,0,original,1539220084161662976
1600737775359524864,https://twitter.com/gergachisanasoe/statuses/1600737775359524864,Twitter for Android,619,retweet,257465567
1600737768048447488,https://twitter.com/venampakan/statuses/1600737768048447488,Twitter for iPhone,0,original,285185720
1600737763976151040,https://twitter.com/eyangggz/statuses/1600737763976151040,Twitter for Android,619,retweet,1177407243727163392
1600737756988116993,https://twitter.com/arwahlaron/statuses/1600737756988116993,Twitter for Android,36,retweet,1576920129656434688
1600737754950033409,https://twitter.com/NoorFazwin/statuses/1600737754950033409,Twitter for Android,17,retweet,1591506808564514819
